ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
QUINDIO,Estrato 2,5 a 6,Primaria incompleta,Ninguno,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,64,56,55,50,58.0,282,11/05/2000 12:00:00 AM,F,NO
QUINDIO,Estrato 1,3 a 4,Primaria incompleta,Primaria completa,No,No,-,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,53,33,37,42,36.0,204,03/17/1990 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,49,43,41,35.0,230,10/13/2002 12:00:00 AM,F,NO
QUINDIO,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,49,47,42,35,43.0,216,02/03/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 3,3 a 4,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,38,42,30,25,24.0,165,11/15/2000 12:00:00 AM,M,NO
QUINDIO,Estrato 4,5 a 6,Educación profesional incompleta,Educación profesional completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,71,74,72,72,75.0,362,05/10/2003 12:00:00 AM,M,NO
QUINDIO,Estrato 3,1 a 2,Primaria completa,Secundaria (Bachillerato) incompleta,Si,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,65,67,67,65,55.0,326,06/29/2002 12:00:00 AM,F,NO
QUINDIO,Estrato 2,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,49,55,34,55.0,235,07/01/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 2,3 a 4,Primaria incompleta,Primaria completa,Si,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,49,59,50,41,57.0,252,01/03/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 2,5 a 6,Educación profesional completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,71,75,70,77,64.0,363,04/12/2003 12:00:00 AM,F,NO
QUINDIO,Estrato 1,3 a 4,Postgrado,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,70,65,67,73,74.0,346,03/03/2001 12:00:00 AM,M,NO
QUINDIO,Estrato 1,3 a 4,No sabe,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,56,54,51,47,52.0,260,11/26/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
QUINDIO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,53,49,42,42,38.0,229,12/08/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,-,1 a 2,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,57,51,50,58,58.0,272,11/30/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 2,3 a 4,Primaria incompleta,Ninguno,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,40,33,41,39,32.0,189,01/13/1985 12:00:00 AM,F,NO
QUINDIO,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,43,33,49,42,48.0,211,06/15/1975 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 5,9 o más,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,NOCHE,58,62,47,55,55.0,277,03/01/2001 12:00:00 AM,M,NO
QUINDIO,Estrato 1,1 a 2,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,49,53,38,42,49.0,229,05/10/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
QUINDIO,Estrato 3,3 a 4,Ninguno,Primaria completa,Si,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,28,31,31,31,33.0,152,05/23/1976 12:00:00 AM,F,NO
QUINDIO,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Ninguno,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,37,33,35,32,33.0,171,01/07/1978 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,40,23,34,28,23.0,153,05/29/1981 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 3,3 a 4,Técnica o tecnológica completa,Técnica o tecnológica completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,64,75,65,63,73.0,336,11/27/2002 12:00:00 AM,F,NO
QUINDIO,Estrato 3,7 a 8,Educación profesional incompleta,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,67,67,60,70,67.0,330,05/11/2003 12:00:00 AM,F,NO
QUINDIO,-,3 a 4,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,65,52,59,66,54.0,300,04/17/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,Si,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,53,44,37,58.0,233,11/02/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 2,3 a 4,Técnica o tecnológica completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,57,58,55,58,55.0,284,12/25/2002 12:00:00 AM,F,NO
QUINDIO,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,53,61,51,64.0,280,04/03/2002 12:00:00 AM,F,NO
QUINDIO,Estrato 4,3 a 4,Educación profesional completa,Educación profesional completa,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,73,75,70,72,75.0,363,05/01/2002 12:00:00 AM,F,NO
QUINDIO,-,,,-,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,52,37,46,59.0,247,01/01/1900 12:00:00 AM,F,NO
QUINDIO,Sin Estrato,5 a 6,No sabe,Técnica o tecnológica completa,No,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,56,45,39,46,42.0,231,09/11/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 1,3 a 4,Educación profesional completa,Secundaria (Bachillerato) completa,Si,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,59,47,60,60,46.0,278,01/21/2003 12:00:00 AM,F,NO
QUINDIO,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,47,39,54,42,54.0,231,05/03/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 3,3 a 4,Educación profesional completa,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,61,51,40,58.0,268,03/22/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 3,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,41,33,34,35,44.0,182,09/16/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,54,52,49,50,56.0,258,05/29/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 3,5 a 6,Primaria completa,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,54,60,54,39,55.0,260,05/28/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 4,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,NO APLICA,COMPLETA,69,55,56,54,62.0,294,01/22/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 1,1 a 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,58,65,58,53,57.0,292,06/09/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 1,1 a 2,Secundaria (Bachillerato) incompleta,Primaria completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,57,49,48,52,43.0,254,12/25/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,59,45,52,49.0,252,09/19/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 3,3 a 4,Ninguno,Técnica o tecnológica completa,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,49,43,42,41,31.0,214,09/22/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,43,31,40,39,32.0,189,08/27/1993 12:00:00 AM,F,GENERACION E - GRATUIDAD
QUINDIO,Estrato 3,5 a 6,No Aplica,Ninguno,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,51,42,47,39,48.0,225,09/18/2003 12:00:00 AM,F,NO
QUINDIO,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,37,41,48,40,48.0,210,02/19/2000 12:00:00 AM,F,NO
QUINDIO,Estrato 4,1 a 2,Postgrado,Educación profesional completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,65,70,77,68,58.0,345,07/21/2001 12:00:00 AM,F,NO
QUINDIO,Estrato 1,5 a 6,Primaria completa,Técnica o tecnológica completa,Si,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,76,58,56,61,67.0,315,01/05/2003 12:00:00 AM,F,NO
QUINDIO,Estrato 2,5 a 6,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,54,57,52,54,45.0,268,04/25/2000 12:00:00 AM,M,NO
QUINDIO,Estrato 2,5 a 6,Técnica o tecnológica completa,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,70,62,64,67,63.0,328,06/06/2002 12:00:00 AM,M,NO
QUINDIO,Estrato 2,3 a 4,No sabe,No sabe,Si,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Todos o casi todos los días,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,41,54,43,60.0,253,12/18/2002 12:00:00 AM,M,NO
QUINDIO,Estrato 5,3 a 4,Postgrado,Educación profesional completa,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,70,76,70,74,81.0,366,08/06/2002 12:00:00 AM,M,NO
QUINDIO,Estrato 1,3 a 4,Primaria incompleta,Técnica o tecnológica incompleta,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,41,48,46,31,41.0,207,11/09/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
QUINDIO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,60,42,57,61,58.0,276,09/27/2001 12:00:00 AM,M,NO
QUINDIO,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,72,70,71,68,77.0,354,02/14/2003 12:00:00 AM,M,NO
QUINDIO,Estrato 4,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,37,39,25,32,26.0,163,10/07/2001 12:00:00 AM,M,NO
QUINDIO,Estrato 2,3 a 4,Primaria completa,Primaria completa,No,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,48,51,34,33,47.0,210,07/20/1991 12:00:00 AM,M,NO
QUINDIO,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,34,49,44,32,50.0,203,06/05/2000 12:00:00 AM,M,NO
QUINDIO,-,3 a 4,-,,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,59,53,56,60,63.0,287,08/06/2003 12:00:00 AM,M,NO
QUINDIO,Estrato 3,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,55,58,60,52,63.0,284,04/23/2003 12:00:00 AM,M,NO
QUINDIO,Estrato 3,1 a 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Si,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,59,44,47,47,55.0,248,09/08/2000 12:00:00 AM,M,NO
QUINDIO,Estrato 1,3 a 4,Educación profesional incompleta,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,49,60,53,44,55.0,259,09/30/2002 12:00:00 AM,M,NO
QUINDIO,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,58,58,46,40,47.0,251,01/24/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
QUINDIO,Estrato 2,3 a 4,Educación profesional completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,61,63,48,63,55.0,292,01/12/2001 12:00:00 AM,M,NO
QUINDIO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,Si,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,52,60,60,54,55.0,282,06/12/2002 12:00:00 AM,M,NO
QUINDIO,Estrato 3,5 a 6,Técnica o tecnológica incompleta,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,51,53,38,35,49.0,223,11/05/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
QUINDIO,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,59,54,54,49,71.0,277,07/04/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
QUINDIO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,75,69,61,69,78.0,346,03/23/2001 12:00:00 AM,M,NO
QUINDIO,Estrato 4,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,62,65,58,50,62.0,295,07/12/2002 12:00:00 AM,M,NO
QUINDIO,Estrato 3,1 a 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,43,53,51,30,52.0,224,07/09/2002 12:00:00 AM,M,NO
QUINDIO,Estrato 2,7 a 8,Ninguno,Ninguno,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,41,42,41,49,40.0,215,03/07/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
QUINDIO,Estrato 3,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,46,45,49,40,55.0,229,08/07/2003 12:00:00 AM,M,NO
