ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
RISARALDA,Estrato 1,3 a 4,Primaria incompleta,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,50,45,42,41,56.0,227,07/30/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,65,57,47,40,49.0,260,12/30/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 3,1 a 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,50,50,54,38,40.0,237,01/26/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 3,1 a 2,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,53,40,51,51,44.0,242,02/19/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 2,7 a 8,No Aplica,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,33,29,36,39,43.0,175,07/20/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 2,3 a 4,Educación profesional completa,Educación profesional completa,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,47,35,38,41,47.0,204,03/05/2002 12:00:00 AM,F,NO
RISARALDA,Estrato 4,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,Todos o casi todos los días,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,32,40,43,47.0,202,12/03/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,No Navega Internet,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,70,65,67,62,63.0,329,11/26/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 3,3 a 4,No sabe,Técnica o tecnológica completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,53,53,45,37,47.0,235,09/14/2002 12:00:00 AM,F,NO
RISARALDA,-,1 a 2,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,44,36,37,41,26.0,192,04/17/2002 12:00:00 AM,F,NO
RISARALDA,Estrato 3,3 a 4,Primaria incompleta,Primaria incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,56,67,56,59,57.0,297,02/26/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 3,5 a 6,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,39,34,35,26.0,191,05/03/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 1,3 a 4,Educación profesional completa,Técnica o tecnológica completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,64,45,44,36,44.0,235,01/30/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO,UNICA,52,47,47,49,59.0,248,05/06/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 3,1 a 2,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,Si,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,48,50,41,46,56.0,235,06/06/2001 12:00:00 AM,F,NO
RISARALDA,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,51,43,32,47,42.0,216,10/06/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) completa,Si,No,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,60,69,59,57,57.0,305,06/03/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 2,1 a 2,Educación profesional completa,Técnica o tecnológica incompleta,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,41,49,36,27,34.0,190,11/01/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
RISARALDA,Estrato 1,9 o más,Secundaria (Bachillerato) completa,Primaria completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,50,45,42,49,42.0,231,09/27/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
