ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
CAQUETA,Estrato 3,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,69,74,67,66,64.0,343,03/20/2002 12:00:00 AM,M,NO
CAQUETA,Estrato 2,3 a 4,Ninguno,Educación profesional incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,57,56,39,40.0,244,06/17/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 4,1 a 2,Primaria completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,34,32,33,29,43.0,164,11/05/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,47,41,50,41.0,235,05/18/2003 12:00:00 AM,M,NO
CAQUETA,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Técnica o tecnológica incompleta,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,58,66,51,55,55.0,287,07/27/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Sin Estrato,5 a 6,Primaria completa,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,44,44,29,36.0,200,03/25/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,45,57,46,24,31.0,210,03/23/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 4,1 a 2,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,34,38,41,33,32.0,181,05/14/2002 12:00:00 AM,M,NO
CAQUETA,Estrato 1,5 a 6,Primaria incompleta,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,53,38,27,37.0,214,03/10/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Ninguno,Si,No,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,,SABATINA,42,44,39,47,27.0,209,06/17/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 3,3 a 4,Primaria incompleta,Primaria completa,Si,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,45,46,46,42,49.0,225,11/07/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 3,5 a 6,Secundaria (Bachillerato) incompleta,Primaria completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,30 minutos o menos,FEMENINO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,56,51,53,50.0,272,11/08/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Sin Estrato,3 a 4,Secundaria (Bachillerato) completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,40,44,40,34,32.0,195,05/18/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,5 a 6,Ninguno,Primaria incompleta,No,No,-,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,33,37,27,31,33.0,160,05/05/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,3 a 4,Primaria completa,Primaria incompleta,Si,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,53,47,50,45,32.0,237,05/24/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,9 o más,Ninguno,Primaria incompleta,Si,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,53,49,45,44.0,251,12/16/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,7 a 8,Primaria completa,Primaria incompleta,Si,Si,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,59,52,62,61,66.0,295,02/25/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,-,Ninguno,Ninguno,No,-,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,49,41,42,53,33.0,226,08/22/1997 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 6,1 a 2,Primaria incompleta,Secundaria (Bachillerato) completa,Si,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Todos o casi todos los días,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,46,38,34,30,31.0,183,10/13/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,7 a 8,Ninguno,Primaria completa,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,53,53,35,38.0,241,05/19/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,Si,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,,MAÑANA,42,47,43,51,32.0,223,06/12/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,9 o más,Primaria incompleta,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,NO APLICA,MAÑANA,68,63,73,67,74.0,341,03/13/2003 12:00:00 AM,F,NO
CAQUETA,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,36,47,47,34,30.0,201,08/01/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,-,1 a 2,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,46,37,34,33,39.0,188,11/01/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,-,3 a 4,-,,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,72,65,59,58,58.0,315,01/11/2003 12:00:00 AM,F,NO
CAQUETA,Estrato 2,1 a 2,Primaria completa,Primaria completa,No,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,48,41,37,37,30.0,200,12/01/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,3 a 4,Primaria completa,Primaria completa,No,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,46,48,35,49,46.0,223,01/08/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,47,33,40,33,30.0,188,05/28/1993 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Sin Estrato,5 a 6,Primaria completa,Primaria completa,No,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,34,35,31,26,29.0,157,12/11/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,-,7 a 8,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,42,27,36,32,31.0,170,03/24/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Sin Estrato,3 a 4,Primaria incompleta,Primaria incompleta,No,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,38,41,37,40,35.0,193,02/03/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,9 o más,Ninguno,Ninguno,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,44,49,39,28,46.0,202,10/21/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,Si,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,49,51,51,46,43.0,244,08/22/2004 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,1 a 2,Secundaria (Bachillerato) completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,37,36,30,19,25.0,150,06/28/1990 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,,SABATINA,46,54,39,46,41.0,229,11/06/1992 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,5 a 6,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,56,58,55,56,44.0,277,06/09/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Sin Estrato,3 a 4,Primaria incompleta,Primaria incompleta,No,Si,Todos o casi todos los días,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,,SABATINA,31,34,34,35,23.0,163,01/09/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,44,45,38,29,42.0,196,06/11/1993 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,1 a 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,49,44,39,44,40.0,218,04/09/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,3 a 4,Ninguno,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,,SABATINA,47,43,42,45,32.0,217,08/13/1984 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,3 a 4,No sabe,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,37,33,38,26,33.0,167,09/08/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Sin Estrato,3 a 4,Ninguno,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,38,33,36,35,25.0,173,09/29/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,9 o más,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,38,37,41,37,33.0,189,08/24/1998 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,57,68,47,57,47.0,282,04/26/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 4,5 a 6,Primaria completa,Primaria completa,No,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,43,46,47,50,43.0,231,06/10/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,1 a 2,Primaria completa,Ninguno,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,42,30,30,31,37.0,168,04/21/1996 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,UNICA,54,51,45,41,30.0,232,10/19/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,5 a 6,No Aplica,Técnica o tecnológica completa,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,56,55,59,53.0,287,01/10/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,1 a 2,Educación profesional completa,Educación profesional completa,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,64,67,64,57,65.0,316,10/15/2003 12:00:00 AM,F,NO
CAQUETA,Estrato 1,3 a 4,Postgrado,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,77,69,63,66,71.0,345,05/01/2002 12:00:00 AM,F,NO
CAQUETA,Estrato 1,1 a 2,Técnica o tecnológica incompleta,Técnica o tecnológica completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,54,51,43,55,46.0,252,11/23/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,57,55,53,45,50.0,262,04/13/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,-,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,-,No,,-,,,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,48,44,34,52,43.0,222,06/01/1995 12:00:00 AM,F,GENERACION E - GRATUIDAD
CAQUETA,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,48,59,52,49,60.0,263,08/09/2001 12:00:00 AM,M,NO
CAQUETA,Estrato 3,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,49,47,48,41,53.0,234,03/13/2003 12:00:00 AM,M,NO
CAQUETA,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,57,44,44,41,35.0,228,04/08/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,5 a 6,Primaria completa,Técnica o tecnológica incompleta,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,45,48,43,30,34.0,205,02/02/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,58,65,58,44,57.0,282,04/09/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,9 o más,Primaria incompleta,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,44,55,51,37,62.0,240,07/22/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Sin Estrato,3 a 4,Ninguno,Ninguno,No,No,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,38,37,36,34,41.0,183,03/17/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 2,5 a 6,Educación profesional completa,Técnica o tecnológica incompleta,Si,Si,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,59,62,43,50,47.0,265,11/10/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CAQUETA,Estrato 1,1 a 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,40,40,38,30,38.0,185,01/17/2002 12:00:00 AM,M,NO
CAQUETA,Estrato 2,3 a 4,Primaria incompleta,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,54,53,48,43,47.0,247,09/21/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
