ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
META,Estrato 2,5 a 6,Primaria incompleta,Primaria completa,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,51,48,48,45,42.0,238,05/30/2003 12:00:00 AM,F,NO
META,Estrato 3,5 a 6,Secundaria (Bachillerato) incompleta,Primaria completa,Si,Si,Todos o casi todos los días,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,29,23,28,27,34.0,137,02/06/1993 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,No sabe,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,64,62,62,68,60.0,318,08/04/2002 12:00:00 AM,M,NO
META,Estrato 1,3 a 4,-,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,33,40,35,35,40.0,180,10/31/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,5 a 6,Educación profesional completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,-,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,69,78,40,72,67.0,325,03/26/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,No sabe,Educación profesional completa,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,47,40,46,30,22.0,197,12/06/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Primaria completa,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,55,49,51,45,55.0,252,06/26/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 3,3 a 4,Técnica o tecnológica completa,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,56,59,54,42,59.0,266,02/16/2003 12:00:00 AM,M,NO
META,Estrato 3,3 a 4,Postgrado,Postgrado,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,72,80,76,78,72.0,381,12/11/2002 12:00:00 AM,M,NO
META,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,58,58,56,65,66.0,299,04/09/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,54,53,48,54.0,264,07/22/2001 12:00:00 AM,M,NO
META,Estrato 2,3 a 4,No sabe,Ninguno,No,Si,3 a 5 veces por semana,-,,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,39,52,37,38,33.0,204,05/21/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,56,49,49,51,49.0,255,08/21/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,-,3 a 4,-,,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,33,33,41,30,38.0,173,05/15/2001 12:00:00 AM,F,NO
META,Estrato 3,3 a 4,Técnica o tecnológica completa,Técnica o tecnológica completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,71,76,71,77,67.0,366,03/22/2003 12:00:00 AM,F,GENERACION E - EXCELENCIA NACIONAL
META,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,54,54,56,43,65.0,264,05/03/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,5 a 6,Técnica o tecnológica completa,Técnica o tecnológica completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,57,56,59,49,62.0,279,05/04/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 3,3 a 4,Técnica o tecnológica completa,Postgrado,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,59,57,49,42,55.0,260,01/25/2003 12:00:00 AM,F,NO
META,Estrato 1,5 a 6,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,57,54,46,37,54.0,245,01/05/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,45,40,34,32,49.0,193,07/16/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,53,46,46,38.0,247,04/26/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Primaria completa,Primaria completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,40,30,27,39,35.0,170,06/14/2001 12:00:00 AM,F,NO
META,Estrato 2,3 a 4,Primaria completa,Primaria completa,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,54,39,43,42,39.0,220,03/13/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,1 a 2,Primaria incompleta,Educación profesional completa,Si,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,,MAÑANA,54,37,39,36,47.0,210,12/11/2000 12:00:00 AM,F,NO
META,Estrato 1,5 a 6,Primaria incompleta,Ninguno,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,45,38,39,40,37.0,201,07/13/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Primaria completa,Primaria completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,47,49,45,39,36.0,222,08/17/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,57,54,57,50.0,281,06/17/2003 12:00:00 AM,F,NO
META,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Educación profesional incompleta,Si,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,51,54,42,48,47.0,243,05/10/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,7 a 8,Primaria completa,Secundaria (Bachillerato) completa,Si,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,64,56,48,52,50.0,273,04/23/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Ninguno,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,54,54,55,50,45.0,263,01/29/2002 12:00:00 AM,F,NO
META,Estrato 2,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,53,37,45,34.0,222,07/26/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,61,55,48,49,64.0,270,08/27/2002 12:00:00 AM,F,NO
META,Estrato 1,1 a 2,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,54,42,39,37,25.0,208,04/18/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,52,50,57,34.0,257,10/20/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,58,59,54,58,53.0,285,12/16/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 3,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,Si,Todos o casi todos los días,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,59,55,62,59,53.0,292,08/13/2002 12:00:00 AM,F,NO
META,Sin Estrato,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,39,50,48,42.0,231,09/07/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,3 a 4,Ninguno,Ninguno,Si,No,Todos o casi todos los días,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,51,50,43,37,31.0,221,06/03/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,1 a 2,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,42,38,28,32,36.0,175,04/04/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,41,30,39,34,34.0,179,03/03/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,5 a 6,Primaria completa,Primaria completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,48,40,45,37,54.0,217,02/02/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 4,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,67,66,60,65,79.0,328,05/30/2003 12:00:00 AM,F,NO
META,Estrato 3,3 a 4,Primaria completa,Técnica o tecnológica incompleta,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,44,47,32,46.0,214,02/12/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,1 a 2,No sabe,Educación profesional incompleta,No,No,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,63,60,58,57,63.0,299,03/16/2003 12:00:00 AM,F,NO
META,Estrato 3,5 a 6,Primaria completa,Primaria completa,No,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,30,32,38,34,34.0,168,03/09/2001 12:00:00 AM,F,NO
META,Estrato 1,5 a 6,Primaria completa,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,43,43,32,41,34.0,197,08/12/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,5 a 6,No sabe,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,51,53,63,47,50.0,266,02/23/2003 12:00:00 AM,M,NO
META,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,52,42,43,40,40.0,220,09/04/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Primaria completa,Primaria completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,60,61,65,62,53.0,307,10/05/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,7 a 8,No sabe,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,29,38,32,28,32.0,159,01/02/2001 12:00:00 AM,M,NO
META,Estrato 2,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,,COMPLETA,48,41,46,36,54.0,218,11/29/2002 12:00:00 AM,F,NO
META,Estrato 1,5 a 6,Ninguno,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,,MAÑANA,64,64,65,69,45.0,320,01/20/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,51,53,55,52,60.0,267,10/06/2001 12:00:00 AM,F,NO
META,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Educación profesional incompleta,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,60,69,62,61,64.0,315,11/28/2002 12:00:00 AM,F,NO
META,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,No,No,3 a 5 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,,SABATINA,44,49,51,44,47.0,235,10/30/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,54,47,43,53,52.0,247,06/19/2002 12:00:00 AM,M,NO
META,Estrato 2,5 a 6,No sabe,Primaria incompleta,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,47,45,55,46,50.0,242,10/18/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,1 a 2,Técnica o tecnológica completa,Técnica o tecnológica completa,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,51,37,42,52.0,235,12/27/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,48,45,45,31,45.0,212,10/23/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,3 a 5 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,41,42,46,40,36.0,209,01/18/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,-,1 a 2,-,,-,No,,-,,,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,44,31,32,40,36.0,183,01/17/1990 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Técnica o tecnológica incompleta,Educación profesional incompleta,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,70,71,66,71,62.0,345,01/20/2003 12:00:00 AM,M,NO
META,-,1 a 2,Primaria incompleta,Técnica o tecnológica completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,,MAÑANA,34,36,41,36,42.0,186,05/05/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Sin Estrato,7 a 8,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,,MAÑANA,35,44,35,29,53.0,185,04/26/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,33,43,39,42,30.0,193,07/04/1995 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,72,62,65,67,76.0,336,06/28/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
META,Estrato 2,3 a 4,Ninguno,Secundaria (Bachillerato) completa,Si,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,50,46,39,41,33.0,216,06/04/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,Estrato 2,1 a 2,Primaria incompleta,Primaria incompleta,Si,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,59,64,51,45,47.0,271,06/26/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
META,-,1 a 2,Secundaria (Bachillerato) completa,Primaria completa,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,61,55,55,54,48.0,278,11/18/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
