ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
CALDAS,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,40,50,34,36,37.0,199,07/19/2001 12:00:00 AM,M,NO
CALDAS,Estrato 3,3 a 4,Postgrado,Educación profesional completa,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,62,61,66,66,79.0,325,11/20/2002 12:00:00 AM,M,NO
CALDAS,Estrato 2,5 a 6,Primaria completa,Primaria completa,No,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,50,55,53,49,44.0,256,06/06/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Primaria incompleta,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,54,55,45,52,41.0,253,06/05/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,49,45,46,41,44.0,226,11/24/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,36,45,43,35,40.0,199,11/12/1998 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,41,41,40,40.0,207,03/13/2002 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,46,47,50,47,39.0,234,01/31/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,-,7 a 8,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,32,36,30,33,43.0,168,12/19/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Primaria incompleta,Primaria completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,57,47,54,56,47.0,265,07/24/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,9 o más,Primaria incompleta,Primaria incompleta,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,45,50,50,28,43.0,216,08/09/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Primaria incompleta,Si,Si,-,1 o 2 veces por semana,1 o 2 veces por semana,-,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,47,37,47,35,36.0,205,06/10/2001 12:00:00 AM,F,NO
CALDAS,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,NO APLICA,MAÑANA,69,56,46,56,56.0,283,06/15/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,-,Todos o casi todos los días,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,32,22,25,39,34.0,149,04/05/1980 12:00:00 AM,F,NO
CALDAS,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO,NOCHE,36,40,23,37,38.0,172,08/10/1982 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,-,3 a 4,-,,-,Si,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,50,36,27,28,45.0,180,02/10/1988 12:00:00 AM,F,NO
CALDAS,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO,SABATINA,41,49,34,35,38.0,198,05/27/1986 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,TARDE,57,55,51,43,50.0,257,02/08/2002 12:00:00 AM,F,NO
CALDAS,Estrato 3,7 a 8,Educación profesional completa,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,41,54,52,48,51.0,245,03/18/2003 12:00:00 AM,F,NO
CALDAS,-,1 a 2,-,,-,No,,-,,-,MIXTO,OFICIAL,A,TÉCNICO,NOCHE,46,37,34,37,34.0,191,02/07/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,5 a 6,Primaria completa,Primaria completa,No,Si,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,57,47,40,48,48.0,240,03/24/2003 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,56,54,53,51,57.0,269,11/16/2002 12:00:00 AM,F,NO
CALDAS,Estrato 1,1 a 2,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,3 a 5 veces por semana,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,56,61,52,53,47.0,274,07/05/2002 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,50,44,43,42,41.0,222,10/09/2002 12:00:00 AM,F,NO
CALDAS,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,39,37,37,36,41.0,188,09/11/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,35,31,43,37,39.0,183,12/01/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,Estrato 4,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,62,59,65,63,49.0,306,05/26/2002 12:00:00 AM,F,NO
CALDAS,Estrato 6,3 a 4,Técnica o tecnológica completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,76,76,72,79,100.0,388,08/11/2002 12:00:00 AM,M,NO
CALDAS,Estrato 3,7 a 8,No sabe,Secundaria (Bachillerato) completa,Si,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,56,44,40,51.0,238,05/11/2001 12:00:00 AM,M,NO
CALDAS,Estrato 2,3 a 4,No sabe,No sabe,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,FEMENINO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,65,57,53,39,50.0,266,02/01/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,1 a 2,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,76,56,75,74,70.0,351,06/30/2004 12:00:00 AM,F,NO
CALDAS,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,67,72,69,59,52.0,328,02/07/2003 12:00:00 AM,M,NO
CALDAS,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,42,52,49,46,49.0,237,03/19/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,1 a 2,Primaria incompleta,Primaria incompleta,Si,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,32,21,27,33,36.0,144,12/08/1967 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,34,27,34,40,33.0,168,07/31/1976 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,Primaria incompleta,No sabe,Si,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,38,34,36,24,30.0,164,08/03/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,-,1 a 2,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,37,41,40,30,44.0,188,02/19/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,NOCHE,41,46,42,45,26.0,211,02/07/1985 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,-,1 a 2,-,,-,Si,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,32,35,37,31,38.0,170,02/13/1983 12:00:00 AM,M,NO
CALDAS,Estrato 1,1 a 2,-,,No,No,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,53,40,43,32,36.0,208,07/04/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,3 a 4,Primaria completa,Primaria completa,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,54,62,55,56,44.0,279,08/13/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,Estrato 3,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,40,44,39,38,33.0,198,07/29/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,5 a 6,Primaria incompleta,Ninguno,No,-,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,37,46,33,32,29.0,182,01/03/2001 12:00:00 AM,F,NO
CALDAS,Estrato 1,7 a 8,Ninguno,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,51,40,40,52,25.0,221,01/05/1987 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Primaria completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,58,64,55,63,60.0,300,09/23/2003 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,51,45,49,47,41.0,237,01/06/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,59,61,42,49,52.0,263,11/22/2002 12:00:00 AM,F,NO
CALDAS,Estrato 4,7 a 8,No sabe,Técnica o tecnológica completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,45,35,41,37,52.0,202,03/17/2001 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,No sabe,Técnica o tecnológica completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,52,43,33,53,36.0,223,11/17/2002 12:00:00 AM,F,NO
CALDAS,Estrato 2,3 a 4,No Aplica,Técnica o tecnológica completa,Si,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,66,57,64,61,44.0,303,04/02/2001 12:00:00 AM,F,NO
CALDAS,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Primaria incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,39,40,38,34,36.0,188,03/16/2000 12:00:00 AM,F,NO
CALDAS,-,,Ninguno,Secundaria (Bachillerato) completa,Si,No,Todos o casi todos los días,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,52,47,41,44,37.0,227,03/29/1996 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,-,Si,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,29,35,38,40.0,188,11/10/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Si,Si,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,52,58,41,35,34.0,228,02/15/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,1 a 2,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,29,27,29,26,31.0,140,12/22/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 3,-,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,Si,-,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,40,37,43,31,32.0,187,10/24/2001 12:00:00 AM,F,NO
CALDAS,Estrato 4,3 a 4,No Aplica,Secundaria (Bachillerato) incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,51,49,44,43,35.0,229,05/10/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,1 a 2,Primaria completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,FEMENINO,NO OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,67,62,58,51,55.0,296,10/11/2002 12:00:00 AM,F,NO
CALDAS,Estrato 3,3 a 4,Técnica o tecnológica completa,Educación profesional incompleta,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,FEMENINO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,71,71,68,69,81.0,353,10/14/2002 12:00:00 AM,F,NO
CALDAS,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,Si,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,42,33,40,37,29.0,187,10/07/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,53,49,56,43,42.0,248,09/01/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 5,3 a 4,Postgrado,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,FEMENINO,NO OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,60,69,55,62,72.0,312,09/26/2002 12:00:00 AM,F,NO
CALDAS,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Primaria completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,70,78,72,63,56.0,348,05/28/2002 12:00:00 AM,F,NO
CALDAS,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,FEMENINO,OFICIAL,A,ACADÉMICO,MAÑANA,55,59,49,45,50.0,259,10/21/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CALDAS,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,48,41,42,49,43.0,224,07/10/2002 12:00:00 AM,F,NO
CALDAS,Estrato 4,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,FEMENINO,NO OFICIAL,A,ACADÉMICO,COMPLETA,55,68,65,57,55.0,304,06/06/2002 12:00:00 AM,F,NO
CALDAS,Estrato 3,5 a 6,Secundaria (Bachillerato) completa,Primaria completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,63,72,71,58,68.0,331,11/19/2002 12:00:00 AM,F,NO
CALDAS,Estrato 2,3 a 4,Primaria completa,Primaria completa,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,64,62,51,52,57.0,286,08/08/2001 12:00:00 AM,F,NO
CALDAS,-,3 a 4,-,,-,Si,,-,,,FEMENINO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,48,55,56,51.0,257,02/08/2002 12:00:00 AM,F,NO
CALDAS,Estrato 2,3 a 4,Primaria incompleta,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,55,42,39,50,60.0,238,05/26/2001 12:00:00 AM,F,NO
CALDAS,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,72,69,68,66,77.0,347,02/19/2002 12:00:00 AM,F,NO
CALDAS,Estrato 3,1 a 2,No sabe,Educación profesional completa,Si,Si,Todos o casi todos los días,1 o 2 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,55,57,47,46,63.0,261,12/16/2002 12:00:00 AM,F,NO
CALDAS,Estrato 2,5 a 6,Primaria completa,Primaria completa,No,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,44,37,33,38.0,199,02/26/2000 12:00:00 AM,F,NO
