ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
PUTUMAYO,Estrato 1,3 a 4,Ninguno,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,41,47,38,29,29.0,190,05/13/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,60,57,54,52.0,277,04/10/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 2,5 a 6,Técnica o tecnológica incompleta,Técnica o tecnológica completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,38,24,29,37,31.0,160,12/22/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Técnica o tecnológica completa,Técnica o tecnológica completa,No,Si,Todos o casi todos los días,3 a 5 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,66,43,54,49,54.0,265,12/02/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,-,5 a 6,Primaria incompleta,Educación profesional completa,Si,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,NO APLICA,MAÑANA,40,42,29,40,30.0,186,08/17/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,1 a 2,No Aplica,Primaria completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,SABATINA,58,31,33,38,38.0,199,08/06/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,No Aplica,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,57,41,43,49,39.0,234,06/02/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,61,62,56,70,63.0,312,10/13/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,42,65,53,43,37.0,248,11/27/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,3 a 4,Primaria incompleta,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,53,52,46,44.0,251,09/08/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Técnica o tecnológica incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,48,48,49,41,43.0,231,09/10/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,7 a 8,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,33,29,25,30,23.0,144,12/08/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 3,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,35,37,37,32,29.0,174,07/18/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,-,3 a 4,Primaria incompleta,Primaria completa,No,-,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,50,42,47,41,43.0,224,03/09/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,7 a 8,Primaria incompleta,Primaria incompleta,No,No,Todos o casi todos los días,3 a 5 veces por semana,Todos o casi todos los días,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,54,43,49,45,37.0,235,06/18/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,Si,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,38,30,35,33,30.0,168,11/16/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,58,46,56,56,39.0,264,04/22/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO,SABATINA,32,42,41,36,29.0,185,03/27/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,50,47,47,39,27.0,222,12/24/2002 12:00:00 AM,F,NO
PUTUMAYO,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,57,49,41,41,41.0,233,11/09/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Técnica o tecnológica completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,50,41,52,38,58.0,231,12/28/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,-,3 a 4,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,37,44,30,26,24.0,167,04/17/1996 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,-,5 a 6,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,51,49,40,38.0,241,01/29/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Ninguno,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,62,56,50,41,39.0,256,11/07/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Primaria completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,59,58,49,54,45.0,271,07/14/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Primaria incompleta,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,46,31,44,33,28.0,188,05/09/1986 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,3 a 4,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,,UNICA,50,61,44,52,49.0,258,03/13/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,7 a 8,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,41,53,49,38,45.0,226,04/29/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Primaria completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,46,25,34,47.0,203,04/14/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,43,30,40,46,35.0,197,09/08/1982 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,38,39,37,35,44.0,189,01/18/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,59,55,63,63,60.0,300,06/14/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,No sabe,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,62,61,57,59,59.0,298,10/05/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,No sabe,Ninguno,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,38,31,28,34,43.0,168,02/02/1971 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Primaria incompleta,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,37,31,37,31,35.0,170,09/29/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Ninguno,Primaria incompleta,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,31,20,32,29,36.0,143,07/10/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,43,42,41,39,42.0,207,10/04/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,64,59,61,63,53.0,305,01/09/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Ninguno,Primaria incompleta,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,60,58,43,36.0,263,05/05/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,38,32,42,37.0,194,05/25/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,1 a 2,Primaria completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,48,44,44,40.0,232,04/30/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Educación profesional incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,56,58,56,53.0,281,01/27/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,50,48,42,44,46.0,230,07/13/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 3,9 o más,Educación profesional completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,52,52,49,34.0,258,03/11/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,39,45,52,31,43.0,209,04/15/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Postgrado,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,53,50,50,55,51.0,260,03/06/1999 12:00:00 AM,M,NO
PUTUMAYO,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,50,60,35,48,47.0,241,05/30/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,-,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,65,74,64,65,54.0,330,05/08/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,7 a 8,Primaria completa,Secundaria (Bachillerato) incompleta,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,61,50,38,43.0,244,07/21/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,41,41,48,39,34.0,208,02/23/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,27,37,38,37,38.0,175,09/13/1992 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 2,7 a 8,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,51,59,54,48.0,276,09/12/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,58,63,52,58,57.0,288,02/16/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 3,3 a 4,Ninguno,Primaria incompleta,No,No,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,50,45,52,44,48.0,239,12/11/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,-,7 a 8,-,,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,52,50,45,44,36.0,234,10/02/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,43,48,46,31,43.0,210,09/17/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,42,39,38,37,41.0,196,08/31/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 2,3 a 4,No sabe,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,38,42,50,39,44.0,212,10/27/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,53,48,50,53.0,251,11/11/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 2,5 a 6,Educación profesional completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,45,39,45,43,42.0,215,02/08/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,NO APLICA,MAÑANA,44,33,42,42,39.0,201,08/19/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,7 a 8,Ninguno,Ninguno,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,36,37,41,32,40.0,184,11/09/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,3 a 4,No sabe,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,41,32,38,40,37.0,188,03/01/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
PUTUMAYO,Sin Estrato,7 a 8,Ninguno,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,46,32,38,36.0,204,09/14/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
PUTUMAYO,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,46,36,44,25.0,208,09/14/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
