ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
CESAR,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,,UNICA,48,62,55,45,35.0,256,01/02/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 3,3 a 4,No sabe,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,73,73,64,65,56.0,339,10/22/2002 12:00:00 AM,M,NO
CESAR,Sin Estrato,3 a 4,Postgrado,Educación profesional completa,No,No,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,30,28,36,32,38.0,160,03/11/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,5 a 6,Técnica o tecnológica completa,Educación profesional completa,Si,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,NO APLICA,MAÑANA,60,61,51,59,49.0,285,11/15/2004 12:00:00 AM,M,NO
CESAR,Estrato 4,3 a 4,Postgrado,Postgrado,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,60,67,53,59,49.0,295,08/24/2001 12:00:00 AM,M,NO
CESAR,Estrato 1,9 o más,Ninguno,Ninguno,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,38,33,51,32.0,213,11/26/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Sin Estrato,3 a 4,Primaria completa,Técnica o tecnológica completa,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,61,71,47,25,60.0,258,10/06/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,7 a 8,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,51,36,36,43,31.0,203,04/07/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,41,43,44,40,33.0,207,12/09/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,9 o más,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,62,74,54,41,53.0,287,09/25/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,5 a 6,No sabe,No sabe,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,40,35,39,41,33.0,192,05/19/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,5 a 6,Ninguno,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,64,63,60,56,63.0,305,05/05/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,Si,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,51,51,50,39,40.0,236,02/12/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,53,54,49,50,48.0,256,09/30/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,9 o más,Primaria completa,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,56,49,42,54.0,246,12/16/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,53,45,46,53,41.0,243,09/12/2001 12:00:00 AM,M,NO
CESAR,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Todos o casi todos los días,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,44,41,44,36,37.0,205,01/01/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,7 a 8,Técnica o tecnológica completa,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,36,42,40,27,39.0,182,10/21/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Educación profesional completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,40,45,47,28,45.0,202,08/12/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,51,39,32,53.0,221,03/24/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,48,33,47,52,41.0,223,09/29/2002 12:00:00 AM,F,NO
CESAR,-,1 a 2,Primaria incompleta,Primaria completa,No,No,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,52,47,44,37,27.0,218,03/13/1988 12:00:00 AM,M,NO
CESAR,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,48,42,32,29,36.0,188,10/24/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,34,46,36,37,41.0,192,03/23/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,50,53,47,42,47.0,240,01/17/2003 12:00:00 AM,M,NO
CESAR,Estrato 2,3 a 4,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,59,63,55,58,58.0,293,03/29/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 2,5 a 6,Educación profesional completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,61,55,50,60,57.0,283,10/29/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,59,54,47,44.0,270,09/29/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,-,7 a 8,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,42,41,43,33,34.0,197,12/10/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,9 o más,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,38,47,44,52.0,232,07/17/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,56,44,48,43,57.0,242,09/14/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 5,7 a 8,Ninguno,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,40,34,38,30.0,192,07/28/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,7 a 8,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,38,36,35,34,39.0,180,08/22/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CESAR,Estrato 2,9 o más,No sabe,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,TARDE,59,61,54,51,56.0,281,12/29/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,56,50,37,37.0,243,02/08/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 3,3 a 4,Educación profesional completa,Técnica o tecnológica incompleta,No,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,62,57,66,59,72.0,309,12/07/2003 12:00:00 AM,F,NO
CESAR,Estrato 1,5 a 6,Ninguno,Primaria incompleta,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,63,35,43,45,52.0,235,08/05/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,9 o más,Ninguno,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,32,42,36,32,35.0,177,07/02/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Primaria incompleta,Educación profesional completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,50,55,47,42,46.0,242,06/25/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,9 o más,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,42,47,44,31,40.0,205,01/01/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,-,5 a 6,-,,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,74,59,48,50,48.0,285,01/01/1900 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,45,46,37,42.0,218,01/03/2003 12:00:00 AM,M,NO
CESAR,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,35,47,37,29,35.0,184,03/11/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,33,43,39,22,26.0,168,05/06/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,41,29,44,42,36.0,194,05/06/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 3,3 a 4,No Aplica,No Aplica,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,58,60,48,52,56.0,273,01/28/2002 12:00:00 AM,M,NO
CESAR,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,73,77,73,79,70.0,375,05/15/2003 12:00:00 AM,M,GENERACION E - EXCELENCIA NACIONAL
CESAR,Estrato 2,3 a 4,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,54,47,50,36,44.0,233,12/08/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 3,7 a 8,Educación profesional completa,Técnica o tecnológica completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,69,83,100,68,61.0,393,09/23/2003 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
CESAR,Sin Estrato,3 a 4,Primaria incompleta,Ninguno,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,39,31,36,27,33.0,166,07/17/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,Si,3 a 5 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,43,30,37,33,32.0,177,11/11/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 3,3 a 4,Educación profesional incompleta,No sabe,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,48,45,49,45,40.0,231,03/10/2003 12:00:00 AM,F,NO
CESAR,Sin Estrato,3 a 4,Ninguno,Primaria completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,39,43,33,33,33.0,183,09/10/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,66,66,63,68,47.0,322,06/27/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,49,61,59,46,65.0,273,09/14/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,53,70,52,29,43.0,252,02/08/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 2,5 a 6,Educación profesional incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,59,59,51,55.0,284,05/30/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,55,53,56,49.0,276,02/10/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 3,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,71,58,40,45,39.0,262,09/20/2003 12:00:00 AM,M,NO
CESAR,Estrato 3,3 a 4,Técnica o tecnológica completa,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,57,61,53,40.0,277,11/05/2002 12:00:00 AM,M,NO
CESAR,Estrato 2,9 o más,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,51,49,53,45,45.0,246,01/20/2003 12:00:00 AM,M,NO
CESAR,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,TARDE,35,47,47,38,40.0,208,12/17/2002 12:00:00 AM,M,NO
CESAR,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,38,52,35,44,31.0,207,04/18/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CESAR,Estrato 1,1 a 2,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,53,47,34,39.0,225,10/02/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
