ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
HUILA,Estrato 1,3 a 4,Primaria incompleta,Postgrado,No,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,66,55,48,53,58.0,278,04/25/2003 12:00:00 AM,F,NO
HUILA,Estrato 1,3 a 4,Primaria completa,Primaria completa,No,No,,-,,-,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,42,50,37,31,39.0,200,11/14/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 6,7 a 8,Ninguno,Secundaria (Bachillerato) incompleta,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,39,50,40,32,31.0,198,06/30/2002 12:00:00 AM,M,NO
HUILA,-,5 a 6,,-,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,47,40,43,42,47.0,217,05/08/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,40,41,40,28,38.0,187,10/07/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,45,29,38,34,53.0,189,03/01/2001 12:00:00 AM,M,NO
HUILA,Estrato 1,3 a 4,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,39,36,53,38,27.0,202,02/25/1995 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,55,57,56,55,36.0,271,08/31/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,63,70,63,58,50.0,312,08/20/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,61,70,53,60,52.0,302,11/20/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,No,Si,,-,,-,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,40,48,39,34,41.0,202,06/24/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,73,65,47,76,55.0,322,05/20/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 2,5 a 6,Primaria completa,Primaria completa,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,37,57,47,32,27.0,210,09/13/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,NO OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,52,52,49,32,57.0,235,10/07/2002 12:00:00 AM,M,NO
HUILA,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,53,52,43,50,37.0,243,03/26/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Sin Estrato,5 a 6,No sabe,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,NO OFICIAL,A,,MAÑANA,38,42,41,23,40.0,182,04/27/2002 12:00:00 AM,M,NO
HUILA,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,58,63,59,52,54.0,288,10/01/2001 12:00:00 AM,M,NO
HUILA,Estrato 2,3 a 4,Primaria incompleta,Primaria completa,No,Si,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,40,30,41,22,28.0,164,04/26/2002 12:00:00 AM,F,NO
HUILA,Estrato 2,5 a 6,No sabe,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,47,43,43,41,50.0,220,04/04/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,3 a 4,Técnica o tecnológica incompleta,Técnica o tecnológica completa,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,TARDE,35,46,41,30,41.0,191,09/14/2000 12:00:00 AM,M,NO
HUILA,Estrato 2,5 a 6,Primaria completa,Secundaria (Bachillerato) incompleta,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,56,53,55,56,51.0,273,09/15/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,42,61,55,42,33.0,243,09/10/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,-,3 a 4,-,,-,Si,,-,,,MIXTO,NO OFICIAL,A,ACADÉMICO,TARDE,59,48,42,59,48.0,258,01/20/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,60,51,54,53,53.0,272,10/02/2003 12:00:00 AM,M,NO
HUILA,Estrato 2,7 a 8,Técnica o tecnológica completa,Técnica o tecnológica completa,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,58,57,51,51,54.0,271,04/16/2003 12:00:00 AM,M,NO
HUILA,Estrato 2,5 a 6,Primaria incompleta,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,64,61,55,56,48.0,291,05/05/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,7 a 8,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,47,56,52,40,53.0,245,10/29/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,65,68,62,60,66.0,320,08/29/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 2,3 a 4,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,55,54,53,53,58.0,270,02/07/2003 12:00:00 AM,M,NO
HUILA,Estrato 2,7 a 8,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,NO APLICA,COMPLETA,41,56,37,29,37.0,202,11/27/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 1,1 a 2,Ninguno,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,68,50,64,69,55.0,311,09/12/2001 12:00:00 AM,M,NO
HUILA,Estrato 2,5 a 6,Primaria incompleta,Primaria completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,47,52,54,42,40.0,240,07/05/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
HUILA,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,62,61,65,52,63.0,301,05/09/2002 12:00:00 AM,F,NO
HUILA,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,54,56,57,51,43.0,268,02/18/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Primaria completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,61,65,57,59,60.0,302,12/08/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,42,40,43,45,32.0,208,05/22/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,5 a 6,Primaria completa,Secundaria (Bachillerato) incompleta,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,39,38,27,34,44.0,176,02/28/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Primaria incompleta,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,40,48,44,38,38.0,211,09/11/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Primaria completa,Primaria completa,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,55,47,50,44,46.0,244,04/24/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,59,61,48,50.0,264,04/17/2003 12:00:00 AM,F,NO
HUILA,Estrato 2,3 a 4,Técnica o tecnológica incompleta,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,70,57,57,63,74.0,313,06/28/2002 12:00:00 AM,F,NO
HUILA,Estrato 1,7 a 8,Primaria incompleta,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,52,46,42,52,43.0,238,09/25/2000 12:00:00 AM,F,NO
HUILA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,61,56,51,58,50.0,280,08/05/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,Si,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,45,48,30,44.0,213,12/18/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,5 a 6,Educación profesional completa,Educación profesional incompleta,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,60,47,47,45,56.0,251,07/27/2002 12:00:00 AM,F,NO
HUILA,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,52,48,44,42,41.0,230,06/18/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Primaria completa,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,57,45,48,48,43.0,245,09/28/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,61,53,54,51,38.0,267,09/25/2002 12:00:00 AM,F,NO
HUILA,Estrato 3,7 a 8,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,40,47,40,38,36.0,204,11/20/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,49,48,47,37,52.0,229,10/07/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,5 a 6,Ninguno,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,UNICA,29,46,40,29,36.0,180,01/30/2003 12:00:00 AM,F,NO
HUILA,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,TÉCNICO,TARDE,42,40,49,42,51.0,219,04/08/2002 12:00:00 AM,F,NO
HUILA,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Primaria completa,No,Si,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,45,53,46,51,45.0,242,05/06/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,5 a 6,Secundaria (Bachillerato) incompleta,Primaria completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,54,67,62,61,46.0,299,04/11/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,48,53,42,32,38.0,217,10/15/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,1 a 2,Ninguno,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,46,37,46,42,42.0,213,07/24/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,-,3 a 4,-,,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,44,39,44,34,41.0,202,08/11/2003 12:00:00 AM,F,NO
HUILA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,50,47,40,38,35.0,215,07/22/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,63,66,65,63,68.0,323,01/11/2018 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,3 a 4,No sabe,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,SABATINA,43,43,44,45,45.0,219,03/23/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 2,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,48,50,42,38,45.0,223,08/10/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,58,58,55,62,53.0,289,09/08/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,55,69,60,62,52.0,304,04/03/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,3 a 4,Técnica o tecnológica completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,59,50,52,48,48.0,260,05/15/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,7 a 8,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,COMPLETA,67,68,67,61,78.0,333,02/28/2002 12:00:00 AM,F,NO
HUILA,Estrato 1,7 a 8,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,36,51,39,31,46.0,199,04/12/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,-,5 a 6,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,57,35,49,51,52.0,242,07/23/2001 12:00:00 AM,F,NO
HUILA,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,COMPLETA,50,50,42,46,43.0,233,02/01/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,Estrato 1,7 a 8,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,63,56,54,60,54.0,290,07/12/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
HUILA,-,7 a 8,-,,-,Si,,-,,-,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,54,50,35,45,32.0,225,07/14/1980 12:00:00 AM,F,GENERACION E - GRATUIDAD
