ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
CHOCO,Estrato 2,3 a 4,Técnica o tecnológica completa,Educación profesional completa,No,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,35,43,39,32,25.0,182,08/25/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,5 a 6,No sabe,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,40,38,38,36,33.0,188,10/27/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,-,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,55,51,57,59,47.0,274,03/18/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 2,5 a 6,Secundaria (Bachillerato) incompleta,Primaria completa,-,-,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,,MAÑANA,34,26,32,31,29.0,153,10/17/1997 12:00:00 AM,M,NO
CHOCO,Estrato 1,3 a 4,No sabe,No sabe,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,B,ACADÉMICO,SABATINA,55,56,50,53,72.0,275,10/29/1962 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 5,7 a 8,Secundaria (Bachillerato) completa,Educación profesional incompleta,Si,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,-,MIXTO,OFICIAL,A,TÉCNICO,UNICA,39,38,29,27,38.0,168,05/27/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,42,51,38,38,45.0,212,05/19/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,7 a 8,Primaria completa,Primaria completa,Si,No,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,43,39,28,37,33.0,182,02/05/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,50,30,28,41.0,197,11/19/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,-,Si,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,NO APLICA,MAÑANA,32,37,27,27,35.0,155,01/01/1993 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 5,7 a 8,Secundaria (Bachillerato) incompleta,Ninguno,No,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,42,39,45,33,25.0,193,07/23/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Educación profesional completa,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,46,40,43,54.0,223,06/30/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,50,41,32,36,33.0,196,06/22/1998 12:00:00 AM,M,NO
CHOCO,Estrato 4,7 a 8,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,Si,Todos o casi todos los días,Nunca o rara vez comemos eso,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,25,29,23,30,27.0,134,08/28/1995 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,Todos o casi todos los días,3 a 5 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,49,43,46,45,34.0,224,01/19/2004 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,7 a 8,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,Si,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,50,44,37,44.0,222,04/18/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,-,7 a 8,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO,UNICA,48,49,38,34,27.0,205,10/28/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 6,9 o más,Técnica o tecnológica incompleta,Secundaria (Bachillerato) completa,Si,No,Nunca o rara vez comemos eso,Todos o casi todos los días,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,,MAÑANA,28,31,30,28,26.0,145,04/09/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,32,33,29,34,31.0,160,10/10/1978 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,-,5 a 6,-,,-,Si,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,26,23,27,30,28.0,133,01/10/1997 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,3 a 4,Educación profesional completa,Educación profesional completa,Si,No,3 a 5 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,58,46,51,54,39.0,256,01/27/2001 12:00:00 AM,M,NO
CHOCO,-,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,-,Nunca o rara vez comemos eso,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,37,36,34,28,29.0,167,10/08/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,-,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,,MAÑANA,38,25,35,29,31.0,158,11/05/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 2,1 a 2,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,43,35,32,32,28.0,175,05/19/2002 12:00:00 AM,M,NO
CHOCO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,62,52,57,58,40.0,280,05/05/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,46,29,29,28,39.0,167,03/03/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,37,43,36,39,37.0,193,01/09/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,,MAÑANA,26,26,30,30,37.0,143,12/31/1981 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,-,Ninguno,Ninguno,No,-,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,41,40,34,28,29.0,176,04/10/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,1 a 2,Primaria incompleta,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,49,51,43,27,50.0,215,11/22/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 2,7 a 8,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,44,56,47,41,52.0,237,12/25/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,-,,Ninguno,-,,,-,Nunca o rara vez comemos eso,-,-,MIXTO,OFICIAL,A,,MAÑANA,35,30,32,27,25.0,153,05/12/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,3 a 4,Educación profesional completa,Educación profesional completa,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,57,51,38,38,40.0,228,08/22/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,44,33,40,29,41.0,184,07/12/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,3 a 4,Primaria incompleta,Técnica o tecnológica completa,Si,Si,Todos o casi todos los días,3 a 5 veces por semana,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,43,36,40,42,39.0,201,03/09/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,60,59,46,57,47.0,274,06/03/2001 12:00:00 AM,F,NO
CHOCO,Estrato 2,5 a 6,Técnica o tecnológica completa,Educación profesional completa,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,38,33,31,31,33.0,166,06/30/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,-,3 a 4,-,,-,Si,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,64,59,54,54,45.0,284,04/23/2003 12:00:00 AM,M,NO
CHOCO,Estrato 2,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,59,75,70,77,80.0,355,03/26/2003 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
CHOCO,Estrato 1,5 a 6,Ninguno,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,59,53,56,46,56.0,268,04/10/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,44,34,33,34,36.0,181,01/20/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,-,5 a 6,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,70,46,47,59,56.0,278,06/21/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 2,3 a 4,Postgrado,Postgrado,Si,Si,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,57,50,44,61.0,258,09/14/2002 12:00:00 AM,M,NO
CHOCO,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,UNICA,40,51,52,40,39.0,226,04/26/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,5 a 6,Técnica o tecnológica completa,No sabe,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,38,53,42,39,52.0,218,07/18/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,29,25,32,26,33.0,142,06/13/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Estrato 2,3 a 4,Educación profesional completa,Técnica o tecnológica completa,Si,-,3 a 5 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,49,45,47,39.0,234,09/12/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
CHOCO,Sin Estrato,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,1 o 2 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,FEMENINO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,33,53,45,39,37.0,210,05/31/2003 12:00:00 AM,F,NO
CHOCO,Estrato 2,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,58,46,45,46,36.0,239,07/02/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
CHOCO,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,Si,Si,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,48,43,39,41,41.0,213,02/21/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
