ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
SUCRE,Estrato 3,7 a 8,Secundaria (Bachillerato) completa,Técnica o tecnológica incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,48,43,43,42,55.0,224,02/15/2002 12:00:00 AM,F,NO
SUCRE,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,NO APLICA,MAÑANA,58,42,44,48,39.0,237,03/20/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,3 a 4,Educación profesional completa,Técnica o tecnológica completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,50,37,52,48,37.0,230,09/12/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,31,33,28,31,35.0,155,08/13/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,NO OFICIAL,A,,SABATINA,33,28,30,22,26.0,140,08/28/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,5 a 6,No sabe,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,45,72,64,54,49.0,290,06/07/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,-,5 a 6,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,-,Si,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,46,47,49,42.0,237,11/06/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,NOCHE,44,42,39,40,41.0,206,01/25/2002 12:00:00 AM,M,NO
SUCRE,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,47,36,42,39,35.0,203,01/18/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,65,66,70,67,76.0,338,07/26/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,7 a 8,Educación profesional incompleta,Secundaria (Bachillerato) completa,No,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,36,44,32,36,30.0,182,08/05/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Sin Estrato,7 a 8,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,TARDE,43,49,42,27,37.0,200,11/01/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Sin Estrato,3 a 4,Ninguno,Primaria completa,No,No,Todos o casi todos los días,3 a 5 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,50,62,61,49,49.0,275,05/19/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) incompleta,No,Si,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,29,24,36,32,28.0,150,12/09/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Sin Estrato,7 a 8,Ninguno,Ninguno,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,54,49,41,40,42.0,228,01/18/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,9 o más,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,Nunca o rara vez comemos eso,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,42,46,45,39,47.0,217,04/28/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,7 a 8,Técnica o tecnológica completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,70,51,51,54,54.0,282,11/07/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Educación profesional completa,Secundaria (Bachillerato) completa,Si,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,61,57,52,48,55.0,273,11/15/2002 12:00:00 AM,M,NO
SUCRE,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,NOCHE,62,55,50,53,49.0,273,12/30/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,-,5 a 6,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,48,39,33,47,37.0,207,10/11/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Educación profesional completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,51,49,47,39,49.0,233,10/07/2002 12:00:00 AM,M,NO
SUCRE,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,45,54,48,40,50.0,235,06/25/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,5 a 6,Primaria completa,Primaria completa,No,Si,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,52,55,51,57,53.0,268,07/15/2002 12:00:00 AM,M,NO
SUCRE,Estrato 2,3 a 4,Primaria completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,NOCHE,51,44,49,42,47.0,233,02/20/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,9 o más,Educación profesional completa,Educación profesional completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,35,47,39,31,53.0,196,06/16/2003 12:00:00 AM,M,NO
SUCRE,Estrato 2,3 a 4,Primaria incompleta,Ninguno,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,37,42,39,41,29.0,195,02/28/2003 12:00:00 AM,M,NO
SUCRE,Estrato 3,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,Si,Si,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,35,31,43,28,35.0,172,02/19/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,52,49,43,41,51.0,233,05/30/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,-,3 a 4,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,38,37,40,31,29.0,180,03/11/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Sin Estrato,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,35,40,42,39,40.0,195,09/04/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Primaria incompleta,Técnica o tecnológica completa,No,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,58,58,53,56.0,281,08/02/2002 12:00:00 AM,M,NO
SUCRE,Estrato 2,9 o más,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,43,53,46,35,34.0,217,06/20/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,53,68,47,33,45.0,249,09/18/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,64,63,55,59,53.0,298,08/09/1993 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,3 a 4,Ninguno,Primaria incompleta,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,61,46,45,40,47.0,240,09/22/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,34,25,45,34,44.0,176,02/13/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Ninguno,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,MAÑANA,32,39,35,34,27.0,172,08/03/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria incompleta,Ninguno,No,No,Todos o casi todos los días,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,NOCHE,45,49,39,38,36.0,211,04/12/1997 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,52,38,45,39.0,222,09/06/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,9 o más,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,47,52,47,33,38.0,221,01/10/2004 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,39,47,44,35,45.0,208,06/20/2001 12:00:00 AM,F,NO
SUCRE,Estrato 2,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,53,47,41,40.0,233,09/24/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,47,49,40,36,45.0,216,07/02/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 2,5 a 6,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,35,41,34,24,36.0,168,06/12/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,35,46,39,28,30.0,182,11/20/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,50,42,48,47,42.0,232,12/29/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Sin Estrato,9 o más,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,26,23,30,32,33.0,141,02/01/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,30,42,44,36,46.0,193,10/01/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,7 a 8,Ninguno,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,51,46,42,27,36.0,205,02/17/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
SUCRE,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,NOCHE,54,36,41,37,41.0,210,04/19/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
